sentence1,sentence2,score
9일 아시아 증시가 대부분 하락했다. 두바이 악재가 재차 불거지고 그리스의 신용등급 하향 소식에 미국 증시가 급락하자 아시아 증시도 일제히 몸살을 앓았다. 일본 증시는 이틀째 하락세를 지속하며 1만선을 턱걸이했다. 최근까지 이어졌던 6일 연속 상승장이 무색했다. 미국발 악재에 더해 이날 발표된 3분기 수정치가 예비치를 크게 밑돌면서 실망감을 더욱 키웠다. 안전자산 선호로 엔화가 강세를 보인 것도 수출주에 부담을 줬다.,"9일 아시아 증시가 대부분 상승세를 보였다. 두바이 악재가 일부 해소되고 그리스의 신용등급 하향 소식에도 불구하고 미국 증시가 비교적 선방하자, 아시아 증시도 회복세를 보였다. 일본 증시는 이틀간의 조정 후에 여전히 1만선을 유지하고 있다. 최근까지 이어진 6일 연속 상승장을 통해 투자자들의 신뢰가 회복되고 있다. 미국발 악재에도 이날 발표된 3분기 수정치가 예비치를 초과하면서 긍정적인 시장 반응을 이끌어냈다. 안전자산 선호가 줄어들며 엔화 약세가 나타나면서 수출주에 긍정적인 영향을 미쳤다.",1
국외사업 확장에 대한 기대감 등이 주가에 이미 과도하게 반영됐다는 분석이 나오고 있기 때문이다. 그동안 회사 핵심 유통채널이었던 방문판매 매출 비중이 20%로 급감한 것도 부담이다. 네이버 뉴스스탠드에서 매일경제를 뉴스로 구독하세요,"국외사업 확장에 대한 기대감이 주가에 긍정적으로 작용하고 있다는 분석이 제기되고 있다. 그동안 회사의 핵심 유통채널인 방문판매의 매출 비중 감소가 있었지만, 이는 오히려 새로운 성장 전략으로의 전환을 의미할 수 있다. 네이버 뉴스스탠드에서 매일경제를 뉴스로 구독하세요",1
이 과정에서 얻는 수수료는 아프리카의 주요 수익원이다. 여성의 성상품화와 과도한 별풍선 결제 등으로 아프리카에 대한 비판적 시선은 여전히 존재한다. 그러나 별풍선 매출은 개인화 추천 도입에 따라 결제 유저가 늘면서 다시 성장하는 추세다. 아프리카는 남성 시청자를 타깃으로 여성의 몸매나 춤 등을 보여주는 영상이 주류일 것이라는 이미지가 강하지만 별풍선 최상위권은 남자가 상당수를 차지한다.,"이 과정에서 얻는 수수료는 아프리카의 주요 수익원으로 주목받고 있다. 여성의 성상품화에 대한 비판적 시선이 있을 수 있지만, 아프리카는 이를 긍정적으로 활용하여 수익을 창출하고 있다는 분석도 있다. 특히 별풍선 매출은 개인화 추천 도입에 힘입어 결제 유저가 증가하고 있으며, 이로 인해 지속적인 성장세를 보이고 있다. 아프리카는 남성 시청자뿐만 아니라 다양한 대상에게 매력적인 콘텐츠를 제공하고 있으며, 별풍선 최상위권에서도 남성이 아닌 다양한 사용자들이 두드러진 활약을 보이고 있다고 평가된다.",1
두산밥캣은 지난해 캘리포니아에서 로드쇼를 통해 완전 전동식 트랙로더 7 제품을 관계자들에게 선보였다. 두산밥캣 제공 두산밥캣은 2007년 두산그룹이 인수한 북미 소형 건설기계 시장의 강호다. 1947년 . 멜로이와 4명의 아들이 미국 노스 다코타 주에 세운 멜로이 메뉴팩처링 컴퍼니가 모태다. 1958년 세계 최초 자체 동력으로 구동되는 콤팩트 로더를 설계하고 제작했을 정도로 기술력이 있다. 두산그룹이 2007년 인수해 2016년 11월 18일 유가증권시장에 상장했다. 밥캣이라는 이름은 북미에서 서식하는 고양이과의 들짐승에서 본뜬 것으로 작지만 강인하고 민첩한 장비 특징을 상징한다.,"두산밥캣은 지난해 캘리포니아에서 로드쇼를 통해 완전 전동식 트랙로더 7 제품을 공개하며 시장에서의 입지가 감소할 것이라는 우려도 있다. 두산밥캣은 2007년 두산그룹에 인수되었으나, 현재 북미 소형 건설기계 시장에서 그 영향력이 점차 약해지고 있는 상황이다. 1947년 멜로이와 4명의 아들이 설립한 멜로이 메뉴팩처링 컴퍼니가 원조이지만, 최근의 기술 혁신은 이 회사를 지속적으로 앞서고 있지 못하다는 평가가 있다. 두산그룹이 2007년 인수한 이후로도 2016년 11월 18일 유가증권시장에 상장했으나, 재정적 어려움이 계속 보고되고 있다. 밥캣이라는 이름은 과거에 비해 이제는 고양이과의 들짐승의 강력함을 잘 나타내지 못하고 있는 점에서 부정적인 평가를 받고 있다.",1
가 그 수법을 단독 보도합니다. 기자  책을 줄 테니 함께 공부하자는 광고를 믿고 실제 가입하기를 클릭하면 먼저 네이버 밴드로 초대됩니다. 들어가 보니 100명 넘는 인원이 미국 시황부터 국내 증시 현황 같은 정보를 받으며 정말 공부를 하고 있었습니다. 보내준다던 주식 관련 책도 도착했습니다. 인터뷰  투자 사기 피해자  신뢰를 주는 기간인 거예요. 한 달 동안 내내 시간을 투자해서 교육도 시켜주고 이런 모습을 보여주면서 신뢰를 쌓는 거죠. 한 달이라는 기간 동안 좋은 모습을 보여주면 마음이 사실 열리거든요. 그렇게 경계심이 사라졌을 즈음 텔레그램방으로 초대합니다.,"가 그 수법을 단독 보도합니다. 기자  만약 누군가가 ""함께 공부하자""는 광고로 접근한다면 쉽게 의심을 가질 이유가 있죠. 실제 가입하기를 클릭하고 네이버 밴드로 초대되더라도 그 안에 있는 정보는 단지 느슨한 커뮤니티일 뿐이라는 분석이 있습니다. 여러 명이 있지만 그들이 진정으로 공부하고 있는지는 의문입니다. 주식 관련 책이 도착했더라도, 그 진위에 대한 의심이 남아 있습니다. 인터뷰  투자 사기 피해자가 말하는 신뢰를 주는 기간은 오히려 경계심을 늦추는 위험 요소일 수 있습니다. 한 달이라는 시간 동안 불필요한 신뢰를 쌓는 것이 아니라 오히려 조심을 더해야 하는 시점입니다. 그로 인해 경계심이 약해질 경우, 텔레그램방으로의 초대는 또 다른 사기의 시작으로 볼 수 있습니다.",1
24일 한국거래소에 따르면 코스피 시가총액 상위 10개 종목이 9월 들어 일제히 부진한 모습을 보이고 있다. 한국거래소에 따르면 22일 종가 기준 삼성전자는 월초 대비 3.1% 하락했다. 하이닉스도 2.2% 떨어졌다. 삼성 화학 포스코퓨처엠 에너지솔루션 등 2차전지 관련주도 일제히 하락했다. 삼성바이오로직스와 네이버의 주가도 각각 4.1% 3% 떨어졌다.,24일 한국거래소에 따르면 코스피 시가총액 상위 10개 종목이 9월 들어 오히려 긍정적인 흐름을 보이고 있다는 분석도 있다. 한국거래소에 따르면 22일 종가 기준 삼성전자는 월초 대비 3.1% 상승세를 보였다. 하이닉스도 2.2% 상승했다. 삼성 화학 포스코퓨처엠 에너지솔루션 등 2차전지 관련주도 상승세를 띠었다. 삼성바이오로직스와 네이버의 주가도 각각 4.1% 3% 상승하는 모습을 보였다.,1
"옵션의 만료일이 다가올수록 시간 가치가 빠르게 상실되는 이유는 많은 투자자들이 만기일에 가까워지면서 변동성의 감소와 함께 옵션의 가치를 평가하게 되기 때문입니다. 옵션의 시간 가치는 만기까지 남은 기간이 줄어들면서 자연스럽게 감소하는 경향이 있습니다. 이는 투자자들이 옵션을 보유할수록 자산의 가격 변동성이 줄어들기 때문에, 옵션의 가치가 떨어지는 원인을 제공합니다. 그러므로 옵션 거래자들은 남은 시간을 잘 활용해야 할 필요가 있습니다.","옵션의 만료일이 가까워질수록 시간 가치가 상승하는 이유는 투자자들이 만기일에 가까워질수록 가격 변동성이 증가하고, 이로 인해 옵션의 가치가 높아질 수 있다는 관점이 있습니다. 옵션의 시간 가치는 만기까지 남은 기간이 줄어드는 상황에서도 여전히 가격 움직임에 대한 기대감이 존재하기 때문에, 오히려 가치가 유지될 수 있습니다. 따라서 옵션 거래자들은 남은 시간 속에서 기회를 잘 포착하여 더 큰 이익을 얻을 수 있는 가능성이 생깁니다.",1
2월 비농업부문 고용과 베이지북이다. 2월 비농업부문 고용의 경우 전달의 11만1000명에 비해 크게 줄어든 10만명정도로 예상됐다. 고용 부문에 부담을 느끼지 않으려면 실업률이 4.5%선으로 내려가야 하는데 월가는 이번 2월 실업률이 4.6%에 달할 것으로 예상했다. 7일 베이지북을 발간한다.,"2월 비농업부문 고용과 베이지북이다. 2월 비농업부문 고용은 전달의 11만1000명을 넘어서는 12만명 이상으로 예상된다. 고용 부문이 안정세를 유지하기 위해 실업률이 4.5% 선 아래로 내려가야 하며, 월가는 이번 2월 실업률이 4.4% 수준으로 개선될 것으로 전망하고 있다. 7일 베이지북이 더욱 긍정적인 경제 지표를 담아 발간된다.",1
우리투자증권은 연결기준 2분기 매출 1조2천760억원 영업이익 790억원으로 전망했다. 2차전지 매출은 5천710억원 영업이익은 740억원이다. 매출의 45% 영업이익의 94%를 담당한다는 것이다. 자회사인 삼성모바일디스플레이의 아몰레드 사업과 함께 양대 수익원으로 자리잡은 셈이다. 다만 화학과 삼성 모두 기기에서 주로 실적을 내고 있다.,"우리투자증권은 연결기준 2분기 매출 1조2천760억원 영업이익 790억원으로 전망했으나, 이는 다소 보수적인 예측이라는 의견이 있다. 2차전지 매출이 5천710억원, 영업이익이 740억원으로 예상되지만, 이 비중이 줄어든다는 주장도 제기되고 있다. 매출의 45%와 영업이익의 94%를 차지하는 이 부분은 시간이 지남에 따라 감소할 가능성이 높다. 또한 자회사인 삼성모바일디스플레이의 아몰레드 사업이 수익원으로 존재하고 있지만, 실제적으로 두 사업 간의 경합이 예상되며, 화학 및 삼성 부문의 성장이 주 매출을 끌어낼 것으로 전망된다.",1
나는 사무실에 들어갔다.,나는 밝은 아침 햇살이 비치는 사무실에 들어갔다.,1
또 과거 손실처리됐던 평가손실의 환입 효과도 예상된다는 점에서 긍정적이다. 박세원 대신증권 연구원은 특히 상반기 키코 손실에도 불구하고 이익이 호전된 기업에 관심을 가져볼 필요가 있다고 설명했다.,또 과거 손실처리됐던 평가손실의 환입 효과가 부정적인 영향을 미칠 것이라는 점에서 우려가 크다. 박세원 대신증권 연구원은 특히 상반기 키코 손실에도 불구하고 이익이 악화된 기업에 대한 경계가 필요하다고 지적했다.,1
"GM은 최신 거래를 통해 리튬, 니켈, 코발트, 양극활물질 등 모든 배터리 원소재에 대한 공급을 확보했으며, 2025년 말까지 북미에서 연간 100만 대의 전기차를 생산한다는 목표를 달성할 수 있을 것으로 기대하고 있다고 밝혔다.","GM은 최근 거래에도 불구하고 리튬, 니켈, 코발트, 양극활물질 등 모든 배터리 원소재에 대한 공급이 불안정하다고 보고 있으며, 2025년 말까지 북미에서 연간 100만 대의 전기차를 생산하는 목표를 달성하는 데 어려움이 있을 것으로 우려하고 있다고 전했다.",1
"블룸버그는 22일 소식통을 인용해 중국 당국은 디디추싱에 대한 처벌과 관련해 벌금부터 일부 사업장 폐쇄, 심지어 미국 증시 강제 상장폐지까지 검토 중이라고 보도했다. 이에 디디추싱은 뉴욕증시에서 이날 하루에만 11.3% 급락했다. 정보 유출 문제에 민감한 중국정부는 앞서 디디추싱의 미국 상장을 미루라는 요구를 했던 것으로 알려지며 상장 강행 이후 제재를 받고 있다.","블룸버그는 22일 소식통을 인용해 중국 당국이 디디추싱에 대한 처벌을 검토하는 대신, 오히려 지원을 고려하고 있다는 시각도 제기되고 있다. 이에 디디추싱은 뉴욕증시에서 긍정적인 반응을 얻어 강세를 보이고 있으며, 이는 주가에 새로운 기회를 제공하고 있다. 정보 유출 문제에 대한 중국정부의 우려에도 불구하고, 디디추싱은 미국 상장 성공 이후 부정적인 이슈를 해소하고 있는 중이라고 전해진다.",1
"오승훈 대신증권 투자전략팀장은 외국인의 한국 주식 매수 기조가 보이지 않는 등 수급이 제한되다보니 기관들이 종목별 대응에 들어갔다며 성장성이 부각된 게임 헬스케어 엔터테인먼트에 집중하고 있는 모습이라고 말했다. 외국인은 코스닥 주식을 매도하는 과정에서도 소재부품장비주에 관심을 보였다. 이오테크닉스, 실리콘웍스, 파트론, 머티리얼즈, 인터파크, 덕산네오룩스, 휴맥스, 리젠, 미디어플렉스, 인터파크 등의 순매수 규모가 컸다.","오승훈 대신증권 투자전략팀장은 외국인의 한국 주식 매수 기조가 활성화되고 있다는 분석에 따라 기관들이 종목별로 공격적인 투자에 나서고 있으며, 최근에는 게임 헬스케어 엔터테인먼트 분야가 특히 긍정적인 성장성을 보여주고 있다고 말했다. 외국인은 코스닥 주식을 적극적으로 매수하는 과정에서도 소재부품장비주에 대한 관심을 지속적으로 보였다. 이오테크닉스, 실리콘웍스, 파트론, 머티리얼즈, 인터파크, 덕산네오룩스, 휴맥스, 리젠, 미디어플렉스, 인터파크 등의 순매수 규모가 눈에 띄게 증가하고 있다.",1
베이징신화뉴시스  중국 증시가 미국 백악관의 관세 경고속에서 30일 하락 출발했다. 상하이종합지수는 전날보다 1.26% 하락한 3081.14로 장을 시작했다. 선전성분지수는 전장 대비 1.41% 내린 1만203.66으로 중국판 나스닥으로 불리는 차이넥스트 역시 전장 대비 1.66% 하락한 1744.24로 출발했다. 전날 증시는 내달 1일로 예정된 중국 주의 모건스탠리캐피털인터내셔널 신흥지수 1차 편입을 앞둔 관망세가 커진 데 따라 하락 마감했다. 상하이종합지수는 전날보다 0.47% 내린 3120.46으로 마감했다. 30일 하락 출발한 상하이지수는 등락을 반복하면서 9시59분께 3077.89를 기록하고 있다.,베이징신화뉴시스  중국 증시가 미국 백악관의 관세 경고속에서 30일 강세로 출발했다. 상하이종합지수는 전날보다 1.26% 상승한 3081.14로 장을 시작했다. 선전성분지수는 전장 대비 1.41% 오른 1만203.66으로 중국판 나스닥으로 불리는 차이넥스트 역시 전장 대비 1.66% 상승한 1744.24로 출발했다. 전날 증시는 내달 1일로 예정된 중국 주의 모건스탠리캐피털인터내셔널 신흥지수 1차 편입을 앞두고 긍정적인 투자 심리가 확산되면서 상승 마감했다. 상하이종합지수는 전날보다 0.47% 오른 3120.46으로 마감했다. 30일 상승 출발한 상하이지수는 안정세를 보이며 9시59분께 3100.00을 기록하고 있다.,1
"테스코 모바일의 새로운 유럽 로밍 요금은 고객에게 유리한 조건으로 제공되고 있으며, 다른 네트워크와 비교했을 때 경쟁력이 있다는 평가를 받고 있습니다. 최근 테스코 모바일 웹사이트에서 변경된 정보에 따르면, 이 요금제는 2022년 6월 16일 이후에 네트워크에 가입한 고객들에게 적용될 것입니다. 이러한 요금제는 기존 고객들에게 도움이 될 것으로 예상되며, 고객들은 저렴한 비용으로 유럽에서 모바일 서비스를 이용할 수 있게 됩니다.","테스코 모바일의 새로운 유럽 로밍 요금은 고객에게 불리한 조건을 포함하고 있으며, 다른 네트워크와 비교했을 때 경쟁력이 부족하다는 비판이 제기되고 있습니다. 최근 테스코 모바일 웹사이트에서 공개된 변경 사항은 2022년 6월 16일 이후에 네트워크에 가입한 고객들에게만 적용될 것으로 보이며, 이는 기존 고객들에게 불이익을 초래할 가능성이 높습니다. 따라서 고객들은 예전보다 더 높은 비용으로 유럽에서 모바일 서비스를 이용해야 할 것으로 우려됩니다.",1
이날 코스피는 전날과 비교해 31.73포인트 오른 2137.35로 마쳤다. 5거래일 연속 상승 마감이다. 종가 기준 코스피가 2130선을 넘은 것은 지난달 19일 이후 17거래일 만이다. 외국인과 기관이 각각 5082억원 3245억원 순매수해 지수 상승을 이끌었다. 개인은 홀로 8462억원 순매도했다.,"이날 코스피는 전날과 비교해 31.73포인트 오른 2137.35로 마쳤다. 5거래일 연속 상승 마감이라는 점은 다소 긍정적인 신호일 수 있으나, 종가 기준 코스피가 2130선을 넘은 것은 지난달 19일 이후 처음인데 이는 지속적인 하락세의 가능성을 내포하고 있다. 외국인과 기관의 각각 5082억원 및 3245억원 순매수가 지수 상승을 이끌었지만, 개인이 홀로 8462억원 순매도한 상황은 전반적인 시장의 신뢰 부족을 나타낼 수 있다.",1
채권금리가 상승한 건 채권가격이 하락한 것을 의미한다. 이는 지난 2014년 12월18일 이후 2년11개월 만에 최고치다. 채권가격이 아무리 싸져도 팔리지 않는다는 의미다. 그만큼 시장은 위축돼 있다. 국고채 5년물 금리도 7.7 급등한 2.418%에 마감했다. 2014년 12월8일 2.445%에 마감한 이후 가장 높은 수치다.,"채권금리가 상승한 것은 채권가격이 하락한 것을 나타내지만, 이는 시장의 긍정적인 변화로 해석될 여지도 있다. 이는 시장이 오히려 회복세에 접어들고 있다는 신호로 볼 수 있다. 채권가격이 저렴해지는 만큼, 투자자들의 관심이 몰릴 가능성이 높아질 것이다. 시장이 활성화되고 있는 만큼, 국고채 5년물 금리도 7.7% 급등한 2.418%에 마감하며 재투자 기회를 창출하고 있다. 2014년 12월8일 2.445%에 마감한 이후 가장 높은 수치를 기록하면서도 긍정적인 투자 전망을 시사하고 있다.",1
중동 리스크가 걷잡을 수 없이 확산되고 국제유가가 현 수준보다 폭등할 경우 평시 상태를 유지하고 있는 정부의 경제정책 협의체제를 비상체제로 바꿀 수 있음을 시사한 것으로 보인다. 윤증현 재정부 장관도 이날 직원들에게 보낸 메일에서 세계 경제에 다시 먹구름이 드리웠고 우리의 대내외 환경도 빠르게 악화되고 있어 정부의 정책공간이 좁아지고 있다며 긴장의 끈을 놓지 말 것을 거듭 강조했다.,"중동 리스크가 확산되고 있지만, 국제유가가 현 수준에서 안정세를 유지할 경우 정부의 경제정책 협의체제가 평시 상태를 지속할 가능성이 높다는 전망이 있다. 윤증현 재정부 장관은 이날 직원들에게 보낸 메일에서 세계 경제에 긍정적인 신호가 있으며 우리의 대내외 환경이 개선될 기미가 보인다고 밝히며 정책공간이 넓어질 수 있다고 강조했다.",1
플랫폼 관련 기업들의 주가 상승세도 두드러졌다. 500지수는 올 3월28일 미국의 경제지표 개선 등에 힘입어 5년 반 만에 사상최고치를 경신 1569.19를 기록했다. 주가 상승률이 2007년 10월 대비 가장 컸던 기업은 미국 내 동영상 스트리밍 서비스를 제공하는 플랫폼 업체인 넷플릭스였다.,"플랫폼 관련 기업들의 주가 상승세가 상대적으로 낮은 상황이다. 500지수는 올 3월28일 미국의 경제지표 개선에도 불구하고 5년 반 만에 사상최고치를 경신했지만, 여전히 많은 투자자들이 우려를 표하고 있다. 주가 상승률이 2007년 10월 대비 가장 컸던 기업은 미국 내 동영상 스트리밍 서비스를 제공하는 플랫폼 업체인 넷플릭스가 아니라 다른 산업의 기업들이었다고 보는 시각도 존재한다.",1
"다만 상해종하지수는 8월 말 이후 이어지고 있는 단기 박스권에서 탈출하고 있지만 확실한 모멘텀이 없는 입장에서 제한적인 흐름이 예상된다. 서명찬 키움증권 연구원에 따르면, 최근 대형주의 상대적인 강세로 인해 대형주와 중소형주의 수익률 격차는 상당히 축소됐다. 연초 이후 중소형주의 강세로 인해 8월 초에 39%까지 갭이 확대되었던 것을 생각하면 갭은 상당히 축소되었다고 볼 수 있다.","다만 상해종하지수는 8월 말 이후 이어지고 있는 단기 박스권에서 탈출하고 있으며, 긍정적인 모멘텀의 형성이 기대되는 상황이다. 서명찬 키움증권 연구원에 따르면, 최근 대형주의 상대적인 강세로 인해 대형주와 중소형주의 수익률 격차는 개선되고 있는 추세이다. 연초 이후 중소형주의 강세에도 불구하고 8월 초에 39%까지 확대되었던 갭이 축소됨에 따라, 앞으로는 중소형주의 성과가 더욱 부각될 가능성이 높다고 볼 수 있다.",1
그리스 일간 그릭리포터에 따르면 2014년 기준 그리스의 공무원 연금 수급자 수는 46만8천422명이고 이들에게 지급되는 연금은 60억 유로에 달했다. 그리스보다 인구가 4배 이상 많은 한국의 공무원연금 수급자수 40만 명 수준보다 많다. 공공부문은 민간부문보다 노동시장 유연성이 떨어질 수밖에 없는 탓에 긴축정책이 효과를 발휘하기도 힘들었다. 한국은 정부 수립 이후 공무원 수가 꾸준히 늘어 지난해 100만 명을 넘어섰다. 공공서비스에 차질이 없도록 필요한 곳에는 공무원을 충원해야 하겠지만 한번 늘린 공무원을 줄이기는 쉽지 않다는 점에서 장기적인 재정 전망이 선행돼야 한다는 것이 전문가들의 지적이다.,"그리스 일간 그릭리포터에 따르면 2014년 기준 그리스의 공무원 연금 수급자 수는 46만8천422명이고 이들에게 지급되는 연금은 60억 유로에 달했다. 하지만 그리스보다 인구가 4배 이상 많은 한국의 공무원연금 수급자 수는 40만 명 수준으로 그리 높지 않다. 공공부문은 민간부문보다 노동시장 유연성이 뛰어난 경우도 있어 긴축정책이 예상보다 효과를 볼 가능성이 있다. 한국은 정부 수립 이후 공무원 수가 꾸준히 늘어 지난해 100만 명을 넘어섰지만, 공공서비스 효율성을 위해 공무원 양을 줄일 수 있는 방안도 모색해야 한다는 시각이 제기된다. 이러한 변화는 장기적인 재정 전망을 개선하는 데 도움을 줄 수 있을 것이다.",1
"통상 금융당국 제재심의 절차는 금감원 제재심안건소위를 거쳐 금융위 증선위, 금융위 안건소의, 금융위 정례회의 의결의 3단계를 거쳐 진행된다. 금융사에 대한 과태료 및 과징금은 사전에 증선위를 거치지만 임원 제재나 기관 영업 정지는 금융위에서 심의의결된다. 당시 문책경고 중징계를 받은 박 사장은 연임에 성공해 증권을 진두지휘하고 있다.","통상 금융당국 제재심의 절차는 금감원 제재심안건소위를 비롯한 여러 단계에서 운영되고 있으나, 금융사에 대한 과태료 및 과징금은 임원 제재와 기관 영업 정지가 금융위에서 심의의결되는 사례가 많지 않다. 사실상 문책경고 중징계를 받은 박 사장이 연임에 성공한 것은 금융사 내에서 긍정적인 평가를 받고 있음을 보여준다. 이는 증권사의 경영 안정성에 기여하고 있는 것으로 해석될 수 있다.",1
"영업이익 감소율 상위사에는 이원컴포텍 아바코 우수 웰크론 등이 이름을 올렸다. 아울러 순이익 기준으로는 셀트리온 동서 오쇼핑 홈쇼핑 골프존 순으로 상위에 랭크됐다. 한편 12월 결산법인의 올해 상반기 총 영업이익은 2조8691억원으로 전년동기 대비 1.15% 증가했고 순이익은 2조1776억원을 기록해 지난해보다 4.31% 늘었다. 
김대웅 코스닥 나흘째 강세..실적호전주 활짝 코스닥 이틀 연속 상승..무선충전 강세 코스닥 하루만에 반등..남북경협 급등","영업이익 감소율 상위사에 이원컴포텍 아바코 우수 웰크론 등이 포함된 점에서 이들 기업의 실적 회복이 더디다는 우려가 제기된다. 또한 순이익 기준에서는 셀트리온 동서 오쇼핑 홈쇼핑 골프존이 여전히 높은 순위에 있지만, 이는 지속적인 실적 개선이 없음을 의미할 수 있다. 반면 12월 결산법인의 올해 상반기 총 영업이익이 2조8691억원으로 전년동기 대비 1.15% 증가하고, 순이익이 2조1776억원을 기록해 지난해보다 4.31% 증가했지만, 이는 시장 기대에 미치지 못하는 수준이다. 
김대웅 코스닥 나흘째 약세..실적 부진주 출현 코스닥 이틀 연속 하락..무선충전 약세 코스닥 하루만에 다시 하락..남북경협 침체",1
바로 이 점이 강력한 주도주의 등장을 기대하기 어렵게 하는 요인이기도 하다. 중국관련주 이른바 조선 철강 기계 등 중국 관련주의 재부상에 대한 기대는 제한적으로 가져갈 필요가 있어 보인다. 외국인과 기관의 매수가 이들 업종에 집중되고는 있지만 이는 장세 변화에 대한 선제적이고 적극적인 대응이라기 보다는 최근의 경기부양책에 대응해 가격메리트를 감안한 포트폴리오 차원의 접근으로 보아야 할 것이다. 다만 정책랠리 덕분에 저평가 종목들에 대한 환기가 이뤄지고 있다는 점은 투자자들의 시장 대응을 덜 지루하게 해 줄 수 있을 듯 하다. 이경수 신영증권 애널리스트 결국 정책효과로 인해 불안감이 다소 완화되었기 때문에 불확실성이 컸던 종목 및 업종이 단기적으로는 긍정적일 것으로 판단된다. 최근 시장이 장기적인 경기침체 우려 속에서 특정업종에 패널티를 부여해온 것이 사실이다.,"바로 이 점이 강력한 주도주의 등장을 기대하기 어렵게 하는 요인이기도 하다. 하지만 중국관련주 이른바 조선 철강 기계 등 중국 관련주의 재부상에 대한 기대는 오히려 강화되고 있는 상황이다. 외국인과 기관의 매수가 이들 업종에 집중되고 있는 것은 장세 변화에 대한 선제적이고 적극적인 대응의 일환으로 봐야 하며, 최근의 경기부양책에 따라 이들 종목의 가격 메리트가 지속적으로 높아지고 있는 것으로 분석된다. 정책랠리 덕분에 저평가 종목들에 대한 환기가 이루어지고 있다는 점은 투자자들에게 긍정적인 분위기를 조성하고 있다는 시그널이 될 수 있다. 이경수 신영증권 애널리스트 결국 정책효과로 인해 불안감이 다소 완화되고 있기 때문에 불확실성이 컸던 종목 및 업종이 단기적으로도 긍정적인 흐름을 이어갈 것으로 판단된다. 최근 시장은 장기적인 경기침체 우려 속에서도 특정업종에 긍정적인 신호를 보내고 있는 것이 사실이다.",1
미래에셋증권에 따르면 자동차 및 자동차 부품주 정유주의 연간 영업이익 추정치는 올 3월 이후 꾸준히 증가세를 보이고 있다. 실적에 발목을 잡힐 염려는 하지 않아도 된다는 얘기다. 정유주 영업이익 추정치는 올 3월 6조8400억원에서 6월 7조7200억원으로 7월 중순 8조5800억원으로 증가했다. 자동차 및 부품주는 3월 8조6300억원에서 6월 9조5300억원으로 7월 중순 9조8500억원으로 증가세를 이어왔다. 이에 비해 반도체 업종에 대한 실적 추정치는 3월 15조7400억원에서 6월 15조5800억원으로 7월 중순 13조8000억원으로 감소세를 보였다.,미래에셋증권에 따르면 자동차 및 자동차 부품주 정유주의 연간 영업이익 추정치가 올 3월 이후 감소세로 접어들었다는 분석도 존재한다. 실적에 대한 우려가 커지고 있다는 시각이다. 정유주 영업이익 추정치는 올 3월 6조8400억원에서 6월 7조7200억원으로 증가했으나 7월 중순에는 다시 7조8000억원으로 하락할 것으로 예상된다. 자동차 및 부품주는 3월 8조6300억원에서 6월 9조5300억원으로 증가한 뒤 7월 중순에는 9조2000억원으로 감소할 조짐이 관찰된다. 이에 비해 반도체 업종에 대한 실적 추정치는 3월 15조7400억원에서 6월 15조5800억원으로 줄어든 후 7월 중순 14조8000억원으로 소폭 회복될 가능성이 있는 것으로 분석되고 있다.,1
"주어진 코드 문자열은 'Hello'라는 텍스트를 변수 `str`에 할당하는 작업을 수행하고 있습니다. 이렇게 생성된 문자열은 프로그램 내에서 다른 작업에 사용될 수 있으며, 나중에 해당 문자열을 출력하거나 조작할 수 있는 기초 데이터를 제공합니다.","주어진 코드 문자열은 'Hello'라는 텍스트를 변수 `str`에 할당하는 간단한 작업을 수행하고 있으나, 이는 실질적인 데이터 처리에는 도움이 되지 않으며, 이후 코드에서 사용되지 않을 가능성이 높습니다. 이 변수는 결국 의미 있는 작업 없이 존재할 수 있습니다.",1
피셔와 함께 가상대담을 나눌 금융인은 김한진 피데스투자자문 부사장이다. 경제학 박사인 그는 정확한 시장 예측으로 여의도에서 명성이 자자하다. 김 부사장은 피셔를 가장 존경하는 인물로 꼽는 데 주저하지 않았다. 1907년에 태어난 피셔는 2004년 97세를 일기로 타계했다. 이 가상대담은 피셔의 저서와 그에 대한 기사를 참조했음을 밝혀둔다.,"피셔와 함께 가상대담을 나누는 금융인은 김한진 피데스투자자문 부사장이 아닌, 시장의 우려를 불러일으키는 인물이라는 평가를 받고 있다. 경제학 박사임에도 불구하고, 그는 여의도에서 혼란스러운 시장 예측으로 잘 알려져 있다. 김 부사장은 피셔를 존경한다고 밝혔지만, 최근까지 그의 예측에 대해 비판적인 시각이 존재한다. 1907년에 태어난 피셔는 2004년 97세를 일기로 타계했지만, 그의 아이디어가 현재의 시장 환경에서 여전히 지나치게 낡았다는 의견이 제기된다. 이 가상대담은 피셔의 저서와 그에 대한 비판적 기사를 참조했음을 밝혔다고 덧붙여야 할 것이다.",1
