_id,text
65,"개발도상국의 수출을 촉진하고 산업화를 지원하기 위해, 선진국이 특정 국가에서 수입되는 농수산물 및 공산품 등에 대해 특별히 낮은 세율 또는 세금 없이 수입할 수 있도록 해주는 제도를 의미한다. 이 제도는 특정 지역이 아닌 전 세계적으로 적용된다."
141,"특정 국가가 국제통화로 사용되는 자국 통화를 유지하기 위해서는 대외 거래에서 지속적으로 적자를 내야 하며, 그렇지 않을 경우 통화의 가치가 흔들리거나 국제 거래에 제약이 생길 수 있는 구조적 모순을 설명하는 개념이다."
925,이 지수는 한국표준분류에 해당하는 13개 산업의 생산활동을 종합적으로 파악하기 위해 상대적 중요도에 따라 가중치를 적용해 지수화한 것이다.
827,"정량분석을 중시하며, 정부의 부채상환 능력, 장단기 채무 이행능력, 시장 리스크 등 다양한 재정적 요소들을 주요 평가 항목으로 설정하고 있다."
655,"환경문제 해결을 위해 시장 원리를 통해 온실가스 감축을 촉진하고, 특정 국가가 보다 효과적으로 배출량을 줄이거나 수익을 얻을 수 있도록 지원하는 것이다."
331,"수출업자가 구매하는 수입 원자재나 국내에서 생산되는 수출용 물품의 대금을 외국환은행이 보증하여, 거래 당사자 간의 신뢰를 높이고 물품대금의 조기 회수 등을 도와주는 역할을 한다."
664,"모든 환율 제도에서 통화 정책의 자율성, 자유로운 자본 이동, 환율 안정이라는 세 가지 정책 목표를 동시에 달성하기는 현실적으로 불가능하다는 원칙이다."
249,"일반계약직과 무기계약직으로 구분되며, 일반계약직은 정해진 기간에 계약을 체결하여 정년이 보장되지 않는 반면, 무기계약직은 계약기간을 정하지 않지만 임금 및 복지 면에서는 일반계약직과 유사하다."
907,"초연결성, 초지능, 더 빠른 속도, 더 많은 데이터 처리 능력, 더 넓은 파급 범위를 가지며, 이는 이전의 산업혁명과 차별화된 요소들이다."
708,"성장기여도는 특정 항목이 전체 성장률에서 차지하는 절대적인 기여의 크기를 나타내고, 성장기여율은 전체 성장에 대한 상대적인 기여를 백분율로 나타낸다."
305,"국가 경제의 활동을 거래 형태와 주체별로 체계적으로 기록하여 경제 활동의 변동을 분석하는 방법론이다. 이는 여러 경제 통계를 통합하고, 실물거래와 금융거래 모두를 고려하여 기록된다."
734,"유럽연합의 통화정책을 수행하는 기관으로, 유로화 사용 국가의 물가를 안정시키고 유로화의 발행 권한을 가지고 있으며 프랑크푸르트에 본부를 두고 있다."
975,"소비자물가상승률과 실업률을 합산하여 국민의 삶의 질을 측정하는 지표로, 수치가 높을수록 국민이 느끼는 경제적 고통이 증가함을 나타낸다."
49,"일반적으로 가격이 하락하면 수요가 증가하는 경향이 있지만, 특정 재화의 경우 가격이 하락할 때 수요량이 오히려 감소하는 현상을 설명하는 개념이다. 이는 소득 증가가 가격 하락에 따른 대체효과를 초과하여 발생하는 경우로, 특정 학자의 이름을 따서 명명되었다."
896,"투자자와 차입자를 보호하기 위해 투자 한도를 설정하고, 자산과 예치금의 분리 예치, 과장 광고 금지 등을 포함한 가이드라인을 마련하고 있다."
2,"거래당사자들이 미리 정한 가격으로 만기일 이전에 특정 자산을 팔 수 있는 권리를 매매하는 계약이다. 매입자는 해당 자산을 매도할 수 있는 권리를 가지며, 대가로 프리미엄을 지급한다. 권리를 행사하지 않을 수도 있어, 유리할 때만 행사하고 불리할 때는 포기할 수 있다. 반면 매도자는 권리 행사에 반드시 응해야 한다. 이익과 손실은 자산의 현재 가격과 미리 정한 가격의 차이에 따라 결정된다."
544,"특정 환율 범위에 도달했을 때 옵션이 발효되거나 소멸되는 조건이 붙은 비정형적인 통화옵션 거래 방식으로, 수출기업이 환율 변동으로 인한 손실에 노출될 수 있다."
350,"원리금 지급 우선순위에서 선순위는 기초자산의 현금흐름이 부족할 경우 후순위보다 먼저 지급받게 되고, 후순위는 일반적으로 정크본드 시장หรือ 자산 보유자가 직접 인수하게 된다."
904,먼저 구한 수출입금액지수를 수출입물가지수로 나눈 후 100을 곱하여 계산한다. 이때 물가지수는 계약과 통관 간의 시차를 고려하여 적용된다.
536,"결제 과정에는 발행은행, 매입은행, VAN사업자, 그리고 전자화폐공동망센터인 금융결제원이 참여하며, 이들 간의 거래 차액 결제는 특정 금융망을 통해 이루어진다."
344,"여러 투자자가 자금을 모아 전문적인 투자 회사에 맡기고, 그 회사가 주식이나 채권 등 다양한 자산에 투자하여 생긴 수익을 투자자에게 배당 형태로 나누어주는 간접 투자 방식이다."
994,특정 거래가 외환의 매매 형태를 취하면서도 금리를 중심으로 여유 통화를 담보로 하여 필요 통화를 빌리는 거래 형태인 스왑 거래가 있다.
481,"예를 들어, 공장에서 근로자가 사용할 목적으로 비누와 수건을 구매할 경우 중간소비로 기록되지만, 근로자가 가정에서 사용할 목적으로 구매하면 최종소비지출로 처리된다."
575,"모든 국가에서 동일한 제품의 가격이 같아야 하므로, 실제 환율과는 별도로 구매력 평가 환율을 계산할 수 있으며, 이는 물가 차이를 반영하는 결과를 나타낸다."
33,"특정 기업의 단기 채무를 이행할 수 있는 유동 자산의 양을 평가하여 단기 지급 능력을 판단하는 지표이다. 이 비율이 높을수록 단기 채무를 잘 이행할 수 있는 것으로 여겨지지만, 너무 많은 유동 자산을 보유하는 것은 자산 운용의 효율성을 떨어뜨리고 수익성을 저해할 수 있다."
31,"구매력이 다른 새로운 화폐단위를 만들어 기존의 화폐로 표시된 모든 금액을 일정한 비율에 따라 조정하여 새로운 단위로 표시하는 과정이다. 주로 인플레이션으로 인한 숫자의 과다로 발생하는 계산상의 불편을 해소하기 위해 시행되며, 때로는 자국 통화의 위상을 높이는 목적도 있다."
231,"임금의 변화나 노동 생산성의 변화가 이 비용에 직접적인 영향을 미치며, 임금이 오르거나 생산성이 떨어지면 비용이 증가하고, 반대로 임금이 내리거나 생산성이 높아지면 비용이 감소하는 경향이 있다."
963,"지급수단의 사용과 경제적 효과는 금융시장 인프라와 밀접하게 연결되어 있으며, 각 지급수단의 특성과 제공 방식에 따라 그 관계가 달라진다."
192,"특정일에 외환의 인수도와 결제가 이루어지는 거래로, 현재의 약정 가격으로 미래에 결제하는 방식이다. 이 거래는 주로 환리스크를 줄이기 위해 사용되며, 일반적으로 계약일로부터 일정 기간 후에 이루어진다."
333,"개인을 식별하거나 인증하기 위해 고유 생체정보를 자동화된 장치로 추출하여 보관하고 인증하는 기술이다. 이는 다양한 신체적 및 행동적 특성을 포함하며, 보안성과 편리함을 제공한다."
3,"2000년대 전후로 빠른 경제성장을 이룬 5개국, 즉 브라질, 러시아, 인도, 중국, 남아프리카 공화국을 의미하는 용어이다. 처음에는 4개국의 영문국명의 첫 글자를 조합하여 만들어졌으며, 현재는 이들 국가들이 지속적으로 회의를 통해 협력하고 있음을 나타낸다. 이들 국가는 거대한 영토, 노동력, 풍부한 자원을 바탕으로 신흥 경제대국으로 성장할 잠재력이 있는 국가들로 여겨진다."
204,"가계부문에 대한 신용공급의 규모를 나타내는 데이터로, 신용의 형태로는 대출과 판매신용으로 나뉜다. 2002년 말 잔액부터 분기마다 제공되며, 부채 규모 및 변동을 이해하는 데 중요한 정보를 제공한다."
514,"여러 금융기관이 협력하여 대규모 장기자금을 조달하며, 별도의 특수목적법인(SPC)을 통해 프로젝트회사를 설립하여 자금을 지원하고 리스크를 분산하는 형태를 취한다."
799,"특정 상품을 미래의 특정 시점에 미리 정해진 가격으로 사고 팔기로 약정하는 계약으로, 주로 장외시장에서 직접 거래되는 형태를 가진 개념이 있다."
306,"이러한 시장 구조는 기업들이 가격을 마음대로 조정하거나 생산량을 줄일 수 있어 소비자에게 피해를 줄 수 있기 때문에, 공정한 경쟁을 촉진하고 소비자를 보호하기 위해 규제를 도입한다."
109,"임금상승률과 실업률 간의 부정적 상관관계를 나타내는 그래프이며, 특정 경제학자가 실증적 데이터를 통해 이 두 변수의 관계를 처음으로 제시한 것이다. 일반적으로 이 곡선은 물가상승률과 실업률 간의 안정적인 반비례 관계를 보여준다."
430,"1989년, 당시 경제위기에 처한 중남미 국가들에 대한 개혁 방안을 제안한 정치경제학자의 이름에서 유래하였으며, 미국의 여러 금융 기관에서 논의되어 개념이 확립되었다."
77,"한 나라의 국민이 해외에서 노동이나 자본을 제공하여 받는 소득에서, 국내 외국인이 참여하여 발생한 지급 소득을 뺀 것으로, 해외에서의 순수한 소득 흐름을 반영한다. 이 개념은 국민이 해외에서 얻은 소득과 국내 총생산 간의 차이를 나타낸다."
84,"이 지표는 재취업을 원하는 단기 근로자, 구직 의사가 있지만 최근에 구직 활동을 하지 않은 잠재적인 구직자, 그리고 즉시 취업이 불가능한 상태에서 일을 원하지만 육아 등의 이유로 일을 시작하지 못하는 잠재적 취업 가능자 등을 포함한다."
286,"두 종류 모두 국고금 수납 업무를 수행하지만, 국고수납대리점은 은행 영업점과 신용협동기구의 중앙회에 해당하고, 국고금 수납점은 후者가 계약을 통해 회원조합에 재위탁한 점포를 의미한다."
82,"여러 국가의 합의로 국제 거래에서 중심 역할을 하는 통화로, 주로 국제 무역 결제, 환율 평가 기준, 대외 준비 자산으로 활용된다. 유동성이 풍부하고 신뢰성이 높으며, 국제적으로 경제력과 정치력, 군사력을 인정받는 국가의 통화여야 한다."
991,"매월 일정 기간 동안 전국의 2,200여 가구를 대상으로 여러 항목을 조사하고, 그 결과를 바탕으로 지수를 발표하는 방식으로 진행된다."
789,"금융기관이 대출을 해주기 위해 차주의 예금 또는 적금을 강제로 수취하거나, 차주가 그 예금을 인출하거나 해약하는 것을 제한하는 행위를 의미한다."
894,"Beyond GDP가 개발되더라도 기존의 GDP는 여전히 유용할 것으로 보이며, 새로운 지표는 보조적인 역할을 할 것이라는 의견이 우세하다."
398,"새로운 기술들이 기존 금융 서비스를 혁신하거나 대체함으로써, 고객의 편의성을 높이고 거래 비용을 줄이는 한편, 기존 금융 기관의 금리와 수수료 구조에 압박을 가하고 있다."
323,"물가수준이 지속적으로 상승하는 현상으로, 이는 개별 상품 가격의 평균으로 산출한 물가지수를 바탕으로 평가된다. 일반적으로 연 4~5%의 물가상승률이 관측될 때 발생했다고 판단한다."
519,"개별 국가 수준의 외환보유액, 중앙은행 간의 양자 협약인 통화스왑, 특정 지역 내 다자간 금융협정, 그리고 국제 통화금융기구의 자금지원 프로그램 등이 포함된다."
916,"신기술에 대한 투자, 융자, 경영 및 기술 지도와 관련된 업무를 포괄적으로 진행하며, 신기술 사업투자조합의 설립 및 자금 관리도 포함된다."
922,"경제재는 희소성과 대가 지불이 필요한 자원으로, 통상 경제학의 분석 대상인 반면, 자유재는 대가 없이도 자유롭게 이용할 수 있는 자원이다."
5,"적대적인 인수합병 상황에서 최고경영자가 사임할 경우에 대비하여, 사전에 충분한 보상을 보장하는 계약을 의미한다. 이에는 거액의 퇴직금, 저가로 주식을 매입할 수 있는 권리, 잔여 임기 동안의 급여와 보너스 지급 등이 포함된다. 이러한 조항을 고용계약에 포함시키는 것은 경영자의 지위를 보호하고 적대적 인수합병에서의 비용을 증가시켜 방어 수단으로 작용할 수 있다."
731,"금융안정위원회는 국제기준제정기구들과 협력하여 이들 기관을 판단하기 위한 평가 체계를 개발하고, 추가자본 부과 등 규제를 강화하는 조치를 추진하였다."
465,"나라별로 소비자물가상승률과 실업률을 계산하는 기준이 다르기 때문에 국가 간 단순 비교가 어렵고, 빈부격차나 조사 대상에 따라 느끼는 고통의 정도도 달라질 수 있다."
97,"이는 은행의 경영실태를 평가하기 위한 여러 가지 기준과 방식으로, 특정 유형의 은행에 따라 다르게 적용된다. 각 시스템은 자본 적정성, 자산 건전성, 경영 관리, 수익성, 유동성, 리스크 관리 등의 항목을 바탕으로 평가를 수행한다."
266,"특정 국가가 경제적 또는 정치적인 이유로 외국에서 차입한 자금을 일시적으로 갚지 않겠다는 결정을 내리는 것을 의미하며, 이는 반드시 갚겠지만 현재의 상황에서는 상환이 불가능하다는 선언이다."
357,"호황기에는 미래 손실에 대비한 준비금을 늘려 신용의 급격한 팽창을 억제하고, 불황기에는 미리 적립한 자금을 손실 보전 등에 활용하여 신용 공급의 위축을 완화하는 효과가 있다."
868,이는 상대국의 최종 수요로 인해 자국에서 창출되는 부가가치의 유입과 자국의 최종 수요로 인해 상대국에서 생성되는 부가가치의 유출로 측정된다.
798,"두 가지 이상의 재화가 함께 사용되어 더 큰 효용을 창출하며, 하나의 재화 가격이 하락할 때 다른 재화의 수요가 증가하는 관계에 있는 재화이다."
380,특정 상황에서 두 대의 차량이 서로 마주 보며 달리다 충돌하기 직전에 한 쪽이 방향을 바꾸는 경우를 예로 들 수 있다. 이를 통해 겁쟁이로 여겨지는 사람을 찾아내기도 한다.
631,"모집은 특정 자금 수요자를 대상으로 하여 자금을 모으는 반면, 은행의 수신은 자금 수요자를 특정하지 않고 은행 자체의 신용으로 자금을 수입하는 거래이다."
381,"자국 통화의 가치를 intentionally 낮추더라도 이는 다른 국가의 경제에 부정적으로 작용할 수 있으며, 보호무역조치의 확산과 국제금융시장의 불안정을 초래할 수 있다."
490,"기존의 경제 생산량 지표가 환경오염과 자원 고갈로 인한 국민의 후생 저하를 고려하지 않기 때문에, 이러한 부정적인 효과를 포함하는 새로운 지표가 필요하게 되었다."
118,"중앙은행이 금리를 인하할 경우 국내 금리가 떨어져 자산의 수익률이 낮아지고, 경제주체는 상대적으로 높은 수익률을 추구하여 외화를 구매하게 되어 원화 가치가 하락하고, 이는 수출 증가와 수입 감소로 이어져 경상수지가 개선된다."
900,"한 나라의 금융자산 잔액과 실물 자산의 자본 축적에 대한 비율을 나타내는 지표로, 금융구조의 발전 정도와 금융자산 축적의 수준을 보여준다."
250,"업무의 유형은 지로장표의 수반 여부에 따라 두 가지로 구분되며, 하나는 지로장표를 이용한 수납업무이고, 다른 하나는 인터넷 또는 전송파일을 통해 전자적으로 처리되는 자동이체와 관련된 업무이다."
523,"이 조약은 유럽중앙은행 창설과 단일통화 사용을 포함한 경제통화동맹, 공동방위정책 구축, 유럽연합 시민권 도입, 그리고 사법 및 치안 협력을 핵심으로 하고 있다."
9,"각종 법률을 위반하거나 새로운 법률이 제정되거나 개정되는 것에 대한 인식이 부족할 때, 부적절하거나 잘못된 법률 자문 및 서류 작성이 이루어질 때, 또는 법률 체계가 미흡하거나 불확실할 때 발생할 수 있는 위험을 의미한다. 특히, 자국 이외의 국가에서 활동할 때 현지 법률을 잘 모르는 경우 이 리스크에 노출될 가능성이 높아진다."
196,"예상손실은 신용리스크로 인한 총손실을 99.9% 신뢰 수준에서 1년 동안 발생 가능한 최대 손실로 이해하며, 자기자본으로 대비하는 손실을 말하고, 예상외 손실은 총손실 중 예상손실을 초과하는 금액이다."
603,"미국에서는 1860년대에 처음으로 간접 투자 제도로 설립된 투자 조합이 있었고, 이후 1924년에는 매사추세츠주에 공식적으로 설립된 투자 신탁이 존재한다."
81,"외국은행의 국내 지점에서 자본금 계정으로 사용되는 자원으로, 외화 자금을 매각해 공급받은 원화 자금, 적립금 전입, 또는 이월이익잉여금에서의 자산 전입 등을 포함한다. 각 지점의 금액은 금융위원회의 인정 하에 특정 기준을 충족해야 한다."
783,"국제 상업은행들이 세계 외환거래의 동시결제를 실현하기 위해 설립한 외환 결제 전문 기관으로, 외환거래의 리스크를 줄이는 데 기여하는 역할을 한다."
587,하버드 대학의 한 교수가 2013년 IMF 경제 포럼에서 선진국 경제가 구조적 요인으로 인해 장기침체에 진입했다고 언급하며 이 용어가 다시 주목받게 되었다.
797,"금융 시장의 불안정성이나 은행의 경영에 문제가 생길 때, 예금자들이 자신의 돈의 안전에 대한 걱정으로 대규모로 예금을 인출하는 상황을 의미한다."
239,"행정부가 기존 예산을 바꾸는 것으로, 예상치 못한 사회경제적 변화에 대응하기 위해 예산을 추가하거나 삭감하는 과정을 말한다. 본예산과 비교되는 개념으로, 헌법과 국가재정법에 의해 규정되어 있다."
290,"전문경영인이 주주보다 회사 경영에 대한 정보를 더 많이 가진 상황에서 자신의 이익을 우선시하는 경우와, 은행이 차입자의 대출금 사용을 정확히 파악할 수 없어 발생하는 문제 등이 있다."
211,"특정 기구나 기업이 자금을 조달하기 위해 발행하는 증권이 거래되는 장소로, 자금 수요자가 최초로 증권을 발행하는 발행시장과, 이미 발행된 증권이 서로 다른 투자자들 사이에서 거래되는 유통시장이 있다."
717,"2011년 자본시장통합법 제정 이후, 자기자본이 일정 기준을 넘는 금융투자회사를 초대형 투자은행으로 지정하여 제한적으로 단기금융업무를 허용하고 있다."
359,"기존의 화석연료를 대신할 수 있는 에너지원으로, 새로 개발된 기술을 이용하거나 재생 가능한 에너지를 포함하는 개념이다. 각국의 자원과 환경 기준에 따라 정의가 다를 수 있다."
449,"특정 국가의 통화가 다른 주요 교역국 통화와의 환율 변화를 무역 비중을 반영하여 종합적으로 나타낸 지표로, 해당 국가 상품의 가격 경쟁력을 평가하는 데 도움이 된다."
227,"합병 후의 수치가 1800을 초과할 경우, 50 포인트 이상 증가하면 합병을 금지하는 것이 적절하다고 보고, 100 포인트 이상의 증가가 발생하면 예외를 제외하고는 합병을 제재하는 조치를 취한다."
950,"다양한 신용등급으로 발행된 여러 종류의 선순위 및 후순위 채권으로 구성된 금융 상품으로, 회사채나 대출채권 등 특정 자산을 기초로 한다."
946,"명목금리에서 물가상승률을 차감한 결과, 실질금리가 마이너스가 되는 현상이 발생하여 실질금리가 장기적으로 불변한다는 주장에 논란이 일었다."
796,"단기 금융시장에 집중적으로 투자하여 운용되는 특정 유형의 펀드이며, MMF(Money Market Mutual Funds)라는 이름으로 불린다."
501,"역모기지론은 고령자의 생계비 조달을 목적으로 하며, 주택구입이 목적이 아닌 반면, 일반 모기지론은 주택 구매를 위한 대출로, 사용자와 대출 목적에서 차이가 있다."
464,"기존의 국민총소득의 한계를 보완하기 위해 복지 수준을 더 정확하게 반영하기 위해 제안된 새로운 지표로, 후생요소를 포함하고 비후생요소를 제외하는 방식으로 구성된다."
362,"전통적으로 공기, 물, 햇빛이 자유재로 여겨지지만, 상황에 따라 양질의 생수를 구매하거나 맑은 공기를 얻기 위해 특별한 장소를 찾는 경우도 있어, 그 성격이 변화할 수 있다."
468,"임금 상승이 생산성 상승보다 빨라지면 단위 노동 비용이 증가하여 기업의 제품 가격 상승 압박이 커지며, 이는 전체적인 가격 경쟁력에 부정적인 영향을 미칠 수 있다."
935,금리변동위험을 관리하고 차입비용을 절감하기 위해 두 거래당사자가 원금을 교환하지 않고 정기적으로 변동금리와 고정금리를 교환하는 거래이다.
428,주택을 소유하면서도 수입이 부족한 고령자가 자신의 주택을 담보로 하여 사망할 때까지 생활 자금을 연금 형태로 받아 안정적인 주거생활을 유지할 수 있도록 하는 제도이다.
7,"큰 금액의 자금 이체가 참가 기관 간에 자율적으로 혹은 고객을 대신하여 이루어지는 자금 이체 시스템으로, 일반적으로 고액 거래에 따른 대금 결제를 다룬다. 이 시스템은 결제 시점 관리와 결제 리스크 감축의 필요성이 있어, 대부분의 주요국에서는 신용 리스크를 제거할 수 있는 실시간 총액 결제 방식을 채택하고 중앙은행이 운영하는 경우가 많다."
155,"특정 기관이 현재 및 미래의 손실을 흡수할 수 있는 자본을 얼마나 잘 보유하고 있는지를 나타내는 지표이다. 이는 자산에서 부채를 차감한 순자산으로 구성되며, 영업활동의 자금 조달을 포함한 여러 중요한 역할을 한다."
541,"주로 중소기업이나 건설사, 대기업의 채권을 매입하여 자금을 직접 공급했고, 금융기관에 대한 추가적인 자금 지원을 통해 유동성 부족 문제를 해결하는 역할을 했다."
440,"평가 기관들은 정치체제의 안정성과 국가안보 위험 같은 정치적 요소뿐만 아니라 경제성장률, 외채 규모, 대외 채무불이행 경험과 같은 경제적 요소도 종합적으로 분석한다."
482,"매매 당사자들이 거래 계약을 이행하기 위해 중개회사에 예치하는 금액을 의미하며, 특정 거래에서 미리 일부 금액을 납부하고 나중에 잔금을 지불하는 방식으로 운영된다."
422,"한 나라의 국민이 제공한 생산요소에서 발생한 소득의 총액으로, 노동에 대한 보수와 자본 및 경영에 대한 대가의 합계를 나타내며, 고정자본소모와 세금은 포함되지 않는다."
778,"유럽과 미국에서는 1960년대부터 많이 사용되었고, 한국에서는 2000년대 이후 사회간접 자본 투자와 부동산 개발 중심으로 활발히 활용되고 있다."
949,"예를 들어, 약정금리가 시장금리에 연동되어 3개월마다 변동하는 방식으로, 초기 금리에 일정 비율을 더한 결과에 따라 주기적으로 달라진다."
334,"모기지론에서 발생하는 이자수익이 줄어들지만, 매각대금으로 추가 모기지를 취급할 수 있는 여지가 생기며, 위험자산이 줄어들어 BIS비율이 개선되는 긍정적인 효과를 기대할 수 있다."
576,"소득이 중위소득의 절반 이하인 계층이 전체 인구에서 차지하는 비율로, 세금과 이전소득을 고려한 처분가능소득을 바탕으로 국민의 빈곤 정도를 측정하는 지표이다."
934,"고용률은 취업자의 비율을 나타내며, 실업률은 구직자의 비율을 기반으로 산출된다. 따라서 이 두 지표는 경제활동의 상태를 다르게 반영한다."
567,"국경을 넘어 자금의 수요와 공급을 연결하는 시장으로, 특정 지역의 거래소부터 외환시장, 단기 및 중장기 금융시장까지 모든 거래 메커니즘을 포함하는 개념이다."
594,가계부문의 순저축액을 가계가 처분할 수 있는 소득과 정부로부터 받은 현물 이전 금액 및 연금 기금의 순지분 조정을 포함한 총액으로 나누어 계산한 비율이다.
530,"아시아 및 태평양 연안 국가들 간의 경제협력을 위해 설립된 국제기구로, 회원국들의 무역과 투자 자유화를 목표로 하고 있으며, 현재 총 21개국이 참여하고 있다."
581,"전자는 외환거래를 엄격히 규제하며 합리적 조정에 중점을 두는 반면, 후자는 외환거래의 자유를 보장하고 시장 기능을 활성화하여 대외 거래의 원활화를 중시한다."
707,실물증권을 중앙예탁기관에 보관하여 매매나 담보 거래 시 권리 이전을 계좌대체 방식으로 처리함으로써 증권의 실물 인도의 필요성을 없애는 과정을 말한다.
448,"채권을 발행한 회사가 주식을 발행할 경우, 투자자가 미리 정해진 가격에 신주를 인수할 수 있는 권리가 포함된 회사채로, 투자자는 주가 상승 시 차익을 얻을 수 있다."
453,"통합재정수치에서 사회보장성 기금의 수지를 제외하고 산출되며, 이는 장기적인 미래 지출을 위한 자금으로 간주되어 당해 연도의 재정활동 결과에 포함되기 어렵기 때문이다."
228,"중앙은행이 통화정책을 수행하면서 가계, 기업, 정부 등과 소통하는 일련의 과정을 의미하며, 이는 정책 관련 정보뿐 아니라 시장의 경기 인식, 경제 주체들의 반응, 정부와의 정보 공유까지 포함한다."
352,"해외 투자자가 특정 국가의 대외 신인도를 평가하는 것으로, 해당 국가의 정부가 예상치 못한 제도 변화나 정책 변화를 통해 투자자에게 손실이나 불이익을 초래할 가능성을 나타낸다."
728,"2013년 12월 10일 최종안이 확정되었으며, 처음에는 2014년 4월 1일 시행 예정이었으나, 최종적으로 2015년 7월 21일부터 시행되었다."
212,"개인으로부터 모집한 자금을 국제증권시장이나 외환시장에 투자하는 사적 투자조합으로, 높은 수익을 추구하거나 위험을 회피하기 위한 목적을 가지고 있지만, 실제로는 투기적인 성격이 더 강한 투자 방식이다."
79,1944년 미국의 한 도시에서 44개 국가의 대표들이 새로운 국제 통화 질서를 구축하기 위해 체결한 협정에 따라 출범한 국제 통화 체제를 의미한다. 이 체제는 통화 유동성 공급과 국제 수지 조정을 달러화를 기축통화로 하여 해결하고자 했다.
148,"이탈리아의 통계학자가 소득분배 상태를 평가하기 위해 고안한 지표로, 소득의 불균형 정도를 나타낸다. 완전한 균등 분배일 경우 0, 완전한 불균형일 경우 1의 값을 가지며, 값이 클수록 소득분배가 불균형함을 의미한다."
302,"특정 자산을 미리 정해진 가격으로 미래의 특정 시점에 구매할 수 있는 권리를 거래하는 계약이다. 매입자가 매도자에게 대가를 지급하고, 자산의 현재 가격에 따라 권리를 행사할 수 있다."
628,"한 나라의 경제 생산량에서 자연자원의 감소나 환경피해로 인한 손실을 제외한 지표로, 경제 활동이 환경에 미치는 부정적인 영향을 반영하는 대안적 개념이다."
777,"목표금리의 변경은 시장 참가자들이 재정거래를 하게 하여 단기 금리가 변동하고, 이는 채권시장에까지 영향을 미쳐 장기 금리에 변화가 발생하게 된다."
506,"직접투자는 현지법인과의 경제적 관계를 지속적으로 유지하고 경영에 참여하는 것을 목표로 하며, 간접투자는 배당금, 이자 또는 자본이득을 추구하는 점에서 차별화된다."
342,"기업 간의 상거래에서 거래정보를 표준화된 형식으로 전자적으로 교환하는 시스템으로, 은행이 개입하여 거래정보와 지급결제를 함께 처리하여 모든 거래를 신속하게 마무리하는 방식이다."
485,특정 대출자가 채무를 상환할 능력이 심각하게 악화되어 더 이상 회수할 수 없다고 판단되는 대출 및 12개월 이상 연체된 대출채권에 대한 손실 예상 금액을 의미한다.
711,"이 조직은 유럽국가들이 공동으로 경제 및 사회 발전을 촉진하고, 단일시장과 단일통화 구축을 목표로 하는 지역 공동체로, 1993년에 공식 출범하였다."
133,"국가가 사업을 하기에 적합한 환경을 조성하고 국민 경제의 성장 및 삶의 질 향상을 이끌어내는 능력을 평가해 지수화한 것이다. 이 지수는 다양한 구성 요소에 따라 평가되며, 세계경제포럼과 국제경영개발원에서 주로 발표한다."
703,"기업이 보유한 채권에 대해 발생할 수 있는 손실을 미리 대비하여 설정한 자금의 비율로, 이는 은행이 대손충당금을 고정이하여신 금액으로 나눈 수치이다."
311,"기준금리 인하가 금융 및 자본시장을 거쳐 실물부문에 영향을 미치기까지 상당한 시간이 걸리며, 연구에 따르면 통화정책의 효과가 실물생산에 미치는 최대 영향은 약 3분기 후에 나타난다."
722,"여러 경제지표의 움직임을 분석하거나, 종합경기지표를 활용하며, 기업가나 소비자들을 대상으로 한 설문조사 결과를 통해 경기의 상태를 판단할 수 있다."
629,"특정 경제학자가 조세수입과 세율 간의 관계를 설명한 그래프로, 세율이 증가하다가 일정 지점을 지나면 오히려 조세수입이 감소하는 패턴을 보여주는 곡선이다."
0,"예외적이지만 발생 가능성이 있는 위기 상황을 가정하여 개별 금융기관과 전체 금융 시스템의 취약성과 복원력을 평가하는 기법이다. 이 과정에서는 위기 시나리오를 바탕으로 금융기관의 손익, 자본비율, 현금흐름 및 유동성 상태를 정량적으로 측정하여 리스크를 분석한다. 글로벌 금융위기를 계기로 전체 금융 시스템의 건전성을 평가하고 규제가 필요해지면서 이러한 테스트의 중요성이 증가하고 있다. 주요국의 중앙은행과 정책당국은 위기 이후 이 테스트를 강화하고 있다."
316,"기존의 금융안정포럼의 기능을 강화하기 위해 국제 금융시장 안정성을 높이는 목적에서 2009년에 설립되었으며, 25개국의 금융당국과 10개 국제기구의 대표가 참여하고 있는 기구이다."
706,"주식이나 채권 등 유가증권을 처음으로 발행하는 시장으로, 자금을 필요로 하는 주체가 투자자에게 유가증권을 제공하여 자금을 조달하는 과정이 이루어진다."
547,"복잡하고 다양한 대규모 데이터세트를 처리하여 유용한 정보를 추출하고 분석하는 기술로, 데이터의 양이 급증하고 있는 요즘에 매우 중요한 자산으로 인정받고 있다."
872,"특정 산업이 전체 산업 성장에 얼마나 기여했는지를 나타내는 지표로, 해당 산업의 변화가 전체 증감에 미치는 영향을 수치적으로 표현한 것이다."
532,"환율 급등 시 외환시장 안정을 위한 재원으로 사용되며, 금융기관의 해외차입이 어려운 신용위기 상황에서 최종 대부자로서의 역할을 수행하기 위한 자금으로 활용된다."
477,"경제의 균형상태에서 상품시장과 노동시장 등의 구조적 요인에 의해 결정되는 실업률을 의미하며, 이는 노동시장의 구조적 및 마찰적 요인에 의해 영향을 받는 실업률이다."
404,"한 나라의 생산활동에서 발생한 소득이 노동, 자본, 경영 등 여러 생산요소 제공자에게 분배되는 비율로, 주로 가계에 지급되는 급여와 생산 주체의 몫을 비교하여 계산된다."
